block_number,timestamp,pool_units,balance_rune,balance_asset
804375,1602642562,11097839978076,8531568049206,56013748918970
805000,1602646236,11097839978076,8532149957710,56013748918970
805625,1602649911,11097839978076,8532738665361,56013748918970
806250,1602653597,11097839978076,8533301834953,56013748918970
806875,1602657284,11097839978076,8533868279451,56013748918970
807500,1602660961,11097839978076,8534414485960,56013748918970
808125,1602664642,11097839978076,8534972458143,56013748918970
808750,1602668335,11097839978076,8535547211768,56013748918970
809375,1602672011,11097839978076,8536162983564,56013748918970
810000,1602675707,11097839978076,8536750738070,56013748918970
810625,1602679432,11097839978076,8537309231158,56013748918970
811250,1602683116,11097839978076,8537891750628,56013748918970
811875,1602686792,11097839978076,8538458601478,56013748918970
812500,1602690468,11097839978076,8539000801710,56013748918970
813125,1602694159,11097839978076,8539537841204,56013748918970
813750,1602697836,11097839978076,8505901500213,56240048918970
814375,1602701518,11097839978076,8506444311434,56240048918970
815000,1602705196,11097839978076,8491538493373,56343056020223
815625,1602708874,11097839978076,8059909046008,59385856020223
816250,1602712546,11097839978076,8015891135390,59717256020223
816875,1602716231,11097839978076,8016379875395,59717256020223
817500,1602719936,11097839978076,8016859630817,59717256020223
818125,1602723604,11097839978076,8017349783014,59717256020223
818750,1602727298,11125207155019,8057612459394,59717224913050
819375,1602730986,11159763848128,8029852059170,60303224913050
820000,1602734717,11159763848128,7979522692884,60689280057777
820625,1602738370,11159763848128,7966959171794,60789280057777
821250,1602742054,11159763848128,7967417836015,60789280057777
821875,1602745751,11159763848128,7967897051309,60789280057777
822500,1602749429,11159763848128,7968322742222,60789280057777
823125,1602753100,11159763848128,7968766768168,60789280057777
823750,1602756759,11159763848128,7969222859802,60789280057777
824375,1602760412,11159763848128,7969661362196,60789280057777
825000,1602764044,11159763848128,7970101205379,60789280057777
825625,1602767695,11159763848128,7970540013833,60789280057777
826250,1602771355,11159763848128,7970958810957,60789280057777
826875,1602774991,11159763848128,7971385375633,60789280057777
827500,1602778628,11159763848128,7971781907400,60789280057777
828125,1602782257,11159763848128,8021946157287,60413503000230
828750,1602785893,11159763848128,8007665841765,60524829822681
829375,1602789534,11159763848128,8062754206022,60115530376511
830000,1602793174,11443264600178,8369071035569,60900606880228
830625,1602796820,11443264600178,8419183063962,60541807625789
831250,1602800457,11511082688166,8469491123787,60900606880228
831875,1602804090,11714203582943,8614932645895,62017406880228
832500,1602807720,11714203582943,8514174780829,62758706880228
833125,1602811361,11711901837782,8512824067078,62747112406926
833750,1602814995,11711901837782,8469456459069,63072512406926
834375,1602818624,11711901837782,8426437097159,63398612406926
835000,1602822260,11711901837782,8426857890681,63398612406926
835625,1602825904,11711901837782,8388566902716,63692112406926
836250,1602829552,9028202292186,6212278781424,51137345938066
836875,1602833190,8005702263519,5508784046481,45347322783574
837500,1602836823,8005702263519,5509065677497,45347322783574
838125,1602840461,8005702263519,5509332218352,45347322783574
838750,1602844097,8005702263519,5435890221669,45964922783574
839375,1602847732,8005702263519,5370150514052,46532122783574
840000,1602851375,8296864370433,5556657463251,48322422783574
840625,1602855008,8414430563017,5703599183683,48427222783574
841250,1602858647,8414430563017,5578972569672,49516122783574
841875,1602862286,8414430563017,5440558548350,50784179383574
842500,1602865922,8414430563017,5489973559388,50331715388424
843125,1602869567,8519780720530,5753891344673,49242662062718
843750,1602873202,8519780720530,5754163822446,49242662062718
844375,1602876858,8519780720530,5754424506883,49242662062718
845000,1602880496,8519780720530,5716259106191,49575030859868
845625,1602884125,8519780720530,5716532616449,49575030859868
846250,1602887748,8519780720530,5633014972450,50317530859868
846875,1602891374,8519780720530,5591890531866,50692830859868
847500,1602894999,8519780720530,5592157410759,50692830859868
848125,1602898627,8664399950126,5461770615220,53778900058118
848750,1602902251,8760802955288,5593963605814,53688202881758
849375,1602905873,8806192494375,5652359444661,53689171703714
850000,1602909498,8850866086523,5678222430272,53993007370575
850625,1602913127,8850866086523,5678483076281,53993007370575
851250,1602916751,8850866086523,5678747689301,53993007370575
851875,1602920381,8979579020835,5761597010218,54778196170671
852500,1602924008,8979579020835,5761864847611,54778196170671
853125,1602927635,8979579020835,5762129568546,54778196170671
853750,1602931253,8979579020835,5762410580910,54778196170671
854375,1602934880,8979579020835,5762695387736,54778196170671
855000,1602938509,8979579020835,5762969537587,54778196170671
855625,1602942152,8978613857357,5762548515300,54773258862939
856250,1602945802,8978613857357,5711831023648,55264958862939
856875,1602949441,8978613857357,5711739201432,55269896170671
857500,1602953100,8978613857357,5712069908443,55269896170671
858125,1602956727,8978613857357,5712402795556,55269896170671
858750,1602960359,8978613857357,5712727981669,55269896170671
859375,1602964002,8978613857357,5713049989368,55269896170671
860000,1602967639,8978613857357,5713362804659,55269896170671
860625,1602971272,8978613857357,5713677050780,55269896170671
861250,1602974897,8978613857357,5713999360926,55269896170671
861875,1602978525,8978613857357,5714319681744,55269896170671
862500,1602982154,8978613857357,5714642655557,55269896170671
863125,1602985782,8978613857357,5714959831407,55269896170671
863750,1602989414,8978613857357,5715274148382,55269896170671
864375,1602993037,8978613857357,5715591340538,55269896170671
865000,1602996662,8978613857357,5715909936555,55269896170671
865625,1603000293,8978613857357,5716221123898,55269896170671
866250,1603003923,8978613857357,5716537437223,55269896170671
866875,1603007554,8978613857357,5716843435082,55269896170671
867500,1603011188,8978613857357,5717162305076,55269896170671
868125,1603014818,8978613857357,5717485248974,55269896170671
868750,1603018441,8978613857357,5717809263042,55269896170671
869375,1603022073,8978613857357,5756600451432,54902132649502
870000,1603025705,8978613857357,5976279975473,52896376650183
870625,1603029340,8978613857357,6282530185920,50332123597901
871250,1603032975,8978613857357,6282897051790,50332123597901
871875,1603036607,8978613857357,6231000000816,50756443597901
872500,1603040242,8978613857357,6126784747577,51628654216213
873125,1603043879,8978613857357,6127259944768,51628654216213
873750,1603047518,8978613857357,6008865780671,52654354216213
874375,1603051197,8978613857357,5963643215635,53059154216213
875000,1603054873,8978613857357,5964054948962,53059154216213
875625,1603058516,8978613857357,5964557406201,53059154216213
876250,1603062143,8978613857357,5965095963971,53059154216213
876875,1603065771,8978613857357,5965640459129,53059154216213
877500,1603069404,8978613857357,5874064660926,53895854216213
878125,1603073039,8978613857357,5822807641106,54380454216213
878750,1603076673,8996812218965,5823320747677,54601794216213
879375,1603080330,8996812218965,5823841787112,54601794216213
880000,1603083974,8996812218965,5824360136381,54601794216213
880625,1603087631,8996812218965,5762268754642,55197994216213
881250,1603091271,8996812218965,5762767993871,55197994216213
881875,1603094906,8507489931401,5449719634769,52196820996038
882500,1603098576,8507489931401,5450124880326,52196820996038
883125,1603102222,8507489931401,5450568184530,52196820996038
883750,1603105866,8507489931401,5451032293527,52196820996038
884375,1603109503,8507489931401,5451483771068,52196820996038
885000,1603113141,8745519986738,5634137071084,53406420996038
885625,1603116773,8745519986738,5634605468455,53406420996038
886250,1603120429,8745519986738,5583438850747,53905720996038
886875,1603124080,8745519986738,5583901789125,53905720996038
887500,1603127758,8745519986738,5547825505347,54262720996038
888125,1603131443,8745519986738,5548262576305,54262720996038
888750,1603135125,8745519986738,5491744887201,54828920996038
889375,1603138780,8600256490922,5303586983076,54914731093048
